                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     18,                0.82123,                   1.48,                 1.1433,                0.73842,                0.60728,                0.68539,                 0.5981,                0.64414,                0.90939,                0.99773,             0.00012531,             0.00012531,             0.00012531
                     19,                0.79768,                 1.4176,                 1.1339,                0.77352,                0.62894,                0.71024,                0.61957,                0.63362,                0.85916,                0.99597,             0.00011586,             0.00011586,             0.00011586
                     20,                0.78941,                 1.3929,                 1.1206,                0.74735,                0.63435,                0.71121,                0.62005,                0.62799,                0.85056,                0.99523,              0.0001064,              0.0001064,              0.0001064
                     21,                0.65109,                 1.2126,                 1.0127,                0.79339,                0.62505,                0.72128,                0.63142,                0.62999,                0.87939,                0.97941,              9.695e-05,              9.695e-05,              9.695e-05
                     22,                0.63046,                 1.1662,                 1.0071,                0.78844,                0.68487,                0.74743,                0.65911,                0.60982,                0.77972,                0.97959,             8.7498e-05,             8.7498e-05,             8.7498e-05
                     23,                0.61074,                 1.1402,                0.99171,                0.83139,                 0.6849,                0.77171,                 0.6804,                0.59962,                0.73378,                0.97603,             7.8045e-05,             7.8045e-05,             7.8045e-05
                     24,                0.60687,                 1.0887,                0.98663,                0.81734,                0.72708,                0.78855,                0.69775,                 0.5931,                0.70774,                0.96979,             6.8593e-05,             6.8593e-05,             6.8593e-05
                     25,                0.61798,                 1.0713,                0.98199,                0.82686,                0.72297,                 0.7971,                0.70575,                0.58334,                0.68986,                0.96766,              5.914e-05,              5.914e-05,              5.914e-05
                     26,                0.61322,                 1.0371,                 1.0019,                 0.8397,                0.73432,                0.81398,                0.72111,                0.58112,                0.66651,                0.96522,             4.9688e-05,             4.9688e-05,             4.9688e-05
                     27,                0.60422,                 1.0281,                0.97948,                0.82114,                0.75088,                0.82025,                0.72964,                0.57164,                0.65188,                0.95779,             4.0235e-05,             4.0235e-05,             4.0235e-05
                     28,                0.59486,                0.99225,                0.97388,                0.85173,                0.73322,                0.82286,                0.73324,                0.57095,                0.64233,                0.95459,             3.0783e-05,             3.0783e-05,             3.0783e-05
                     29,                0.57745,                0.99314,                0.97121,                0.83508,                0.76282,                0.82809,                0.73757,                0.57049,                0.63488,                0.95575,              2.133e-05,              2.133e-05,              2.133e-05
                     30,                0.58406,                0.98684,                0.97281,                0.84281,                0.75739,                0.83343,                0.74387,                0.56755,                0.62623,                0.95494,             1.1878e-05,             1.1878e-05,             1.1878e-05
