                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     19,                0.80197,                 1.9666,                 1.0653,                 0.7356,                0.67186,                0.72106,                0.62305,                0.62875,                 1.2212,                0.95134,             0.00011601,             0.00011601,             0.00011601
                     20,                0.80185,                 1.9135,                 1.0764,                0.71819,                0.69271,                0.73594,                0.63722,                0.63369,                 1.1798,                0.95513,             0.00010657,             0.00010657,             0.00010657
                     21,                0.65888,                 1.8633,                0.97376,                 0.7564,                0.67885,                0.74723,                0.64452,                0.64335,                 1.1834,                 0.9494,             9.7124e-05,             9.7124e-05,             9.7124e-05
                     22,                0.64551,                 1.7741,                0.97723,                0.75671,                0.70354,                0.76231,                0.66082,                0.62097,                 1.1151,                0.94304,              8.768e-05,              8.768e-05,              8.768e-05
                     23,                0.62637,                 1.7044,                0.95907,                 0.7957,                0.71459,                0.78334,                0.68307,                0.61154,                 1.0509,                0.94043,             7.8236e-05,             7.8236e-05,             7.8236e-05
                     24,                0.62933,                  1.633,                0.97374,                0.79017,                0.73276,                0.80025,                0.69589,                0.61149,                 1.0119,                 0.9378,             6.8792e-05,             6.8792e-05,             6.8792e-05
                     25,                0.63787,                 1.6298,                0.96306,                0.83093,                0.74326,                0.81845,                0.71454,                0.60062,                0.96723,                0.93692,             5.9348e-05,             5.9348e-05,             5.9348e-05
                     26,                0.63137,                 1.5569,                0.97752,                0.83708,                0.74788,                0.82227,                0.71842,                0.59649,                0.94928,                0.93311,             4.9905e-05,             4.9905e-05,             4.9905e-05
                     27,                0.62386,                 1.5318,                0.95244,                0.85188,                0.76008,                0.83732,                0.73398,                0.58969,                0.92321,                0.92508,             4.0461e-05,             4.0461e-05,             4.0461e-05
                     28,                0.61071,                 1.5279,                0.94621,                0.81048,                0.78598,                0.84429,                0.73999,                0.58934,                  0.914,                0.92587,             3.1017e-05,             3.1017e-05,             3.1017e-05
                     29,                0.60785,                 1.5108,                0.95605,                0.81596,                0.79489,                0.84855,                0.74365,                0.58638,                0.90482,                0.92529,             2.1573e-05,             2.1573e-05,             2.1573e-05
                     30,                0.60674,                 1.5109,                0.94323,                0.82852,                 0.7994,                0.85283,                0.74901,                0.58449,                   0.89,                0.92412,             1.2129e-05,             1.2129e-05,             1.2129e-05
