                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     29,                 1.1283,                 2.5367,                   1.34,                0.48544,                0.47911,                0.49324,                 0.3567,                 1.0519,                 1.7754,                 1.1607,             0.00025957,             0.00025957,             0.00025957
                     30,                 1.1312,                 2.5516,                 1.3882,                0.49013,                0.51205,                0.51186,                0.36199,                 1.0684,                  1.797,                 1.1849,             0.00025863,             0.00025863,             0.00025863
                     31,                 1.1322,                 2.5077,                 1.3815,                0.47622,                0.50267,                0.50713,                0.35162,                 1.1047,                 1.7472,                 1.2058,             0.00025769,             0.00025769,             0.00025769
                     32,                 1.1224,                 2.4327,                 1.3663,                0.48492,                0.47492,                0.49976,                0.35327,                 1.1307,                  1.785,                  1.188,             0.00025674,             0.00025674,             0.00025674
                     33,                 1.1264,                  2.445,                 1.3705,                0.48627,                0.52986,                0.53732,                0.39272,                 1.0653,                 1.6733,                 1.1573,              0.0002558,              0.0002558,              0.0002558
                     34,                 1.1175,                 2.4682,                 1.3495,                0.56387,                0.53586,                0.55254,                0.40496,                 1.0117,                  1.617,                  1.136,             0.00025485,             0.00025485,             0.00025485
                     35,                 1.1216,                 2.4255,                 1.3689,                0.56277,                0.53264,                0.54883,                0.39643,                 1.0453,                 1.6493,                 1.1629,             0.00025391,             0.00025391,             0.00025391
                     36,                 1.1262,                 2.3622,                 1.3788,                0.52262,                  0.521,                0.53852,                 0.4096,                0.93709,                 1.6578,                 1.0958,             0.00025297,             0.00025297,             0.00025297
                     37,                 1.0975,                 2.3368,                 1.3398,                0.55557,                0.54126,                  0.563,                0.41132,                  1.009,                 1.6216,                 1.1509,             0.00025202,             0.00025202,             0.00025202
                     38,                 1.1153,                 2.4014,                  1.358,                0.54141,                0.56223,                0.57659,                0.44605,                0.87409,                 1.5534,                 1.0678,             0.00025108,             0.00025108,             0.00025108
                     39,                 1.0655,                 2.2651,                  1.318,                0.61939,                0.58685,                0.61448,                0.45442,                0.97272,                 1.4852,                  1.118,             0.00025014,             0.00025014,             0.00025014
                     40,                 1.0875,                 2.2856,                  1.335,                0.62541,                0.55577,                0.61521,                0.46546,                0.91907,                 1.4564,                 1.0899,             0.00024919,             0.00024919,             0.00024919
                     41,                 1.0739,                 2.2468,                 1.3399,                0.57252,                0.61079,                0.62854,                0.47923,                0.90808,                 1.4383,                 1.0863,             0.00024825,             0.00024825,             0.00024825
                     42,                  1.077,                 2.2609,                 1.3457,                0.60105,                 0.5807,                0.61835,                0.44181,                 1.0493,                 1.4587,                 1.1437,              0.0002473,              0.0002473,              0.0002473
                     43,                 1.0883,                 2.2323,                 1.3308,                0.63145,                0.59148,                0.64362,                 0.5096,                0.82257,                 1.4035,                 1.0488,             0.00024636,             0.00024636,             0.00024636
                     44,                 1.0946,                 2.2247,                 1.3452,                0.58495,                0.60263,                0.63374,                0.47746,                0.95423,                    1.4,                 1.0998,             0.00024542,             0.00024542,             0.00024542
                     45,                 1.0653,                 2.1393,                 1.3373,                0.59248,                0.61513,                0.63936,                0.49335,                0.88373,                 1.4159,                 1.0723,             0.00024447,             0.00024447,             0.00024447
                     46,                 1.1001,                 2.1924,                  1.342,                 0.5727,                0.63598,                0.64757,                0.50362,                0.86045,                 1.3722,                 1.0581,             0.00024353,             0.00024353,             0.00024353
                     47,                 1.0748,                 2.1486,                 1.3164,                 0.6449,                0.61314,                0.66794,                0.50423,                0.91037,                 1.3355,                 1.0757,             0.00024259,             0.00024259,             0.00024259
                     48,                 1.0559,                 2.0991,                 1.3308,                0.66368,                0.62501,                0.68016,                 0.4971,                 1.0158,                 1.3321,                 1.1387,             0.00024164,             0.00024164,             0.00024164
                     49,                 1.0701,                 2.1217,                 1.3161,                0.63892,                0.61353,                0.67148,                0.48203,                 1.0323,                 1.3568,                 1.1392,              0.0002407,              0.0002407,              0.0002407
                     50,                 1.0453,                 2.1149,                 1.3084,                0.64093,                0.60955,                0.67815,                0.53174,                0.85117,                 1.3155,                  1.055,             0.00023975,             0.00023975,             0.00023975
                     51,                 1.0499,                 2.0804,                 1.3112,                0.66118,                0.61642,                0.68555,                0.51274,                0.96016,                 1.3097,                 1.0967,             0.00023881,             0.00023881,             0.00023881
                     52,                 1.0694,                 2.0823,                 1.3506,                0.65824,                0.62395,                0.70653,                0.52729,                0.97042,                  1.275,                   1.11,             0.00023787,             0.00023787,             0.00023787
                     53,                 1.0678,                 2.0957,                 1.3177,                0.63211,                0.64907,                0.67796,                0.51867,                0.89713,                 1.2886,                 1.0693,             0.00023692,             0.00023692,             0.00023692
                     54,                 1.0616,                 2.0563,                 1.3059,                0.62764,                0.68154,                0.70965,                 0.5363,                0.89698,                 1.2506,                 1.0878,             0.00023598,             0.00023598,             0.00023598
                     55,                  1.065,                 2.0239,                  1.304,                0.66575,                0.67349,                0.72358,                0.55999,                  0.851,                 1.2203,                 1.0651,             0.00023503,             0.00023503,             0.00023503
                     56,                 1.0765,                 1.9919,                 1.3219,                0.70603,                 0.6692,                0.73831,                0.58343,                0.84379,                 1.1569,                 1.0521,             0.00023409,             0.00023409,             0.00023409
                     57,                 1.0546,                 1.9879,                 1.2889,                0.71339,                0.68793,                0.74959,                0.57876,                0.87741,                  1.135,                 1.0636,             0.00023315,             0.00023315,             0.00023315
                     58,                 1.0551,                 2.0114,                 1.3113,                 0.6901,                0.70453,                0.73667,                0.58514,                0.79633,                  1.149,                 1.0293,              0.0002322,              0.0002322,              0.0002322
                     59,                 1.0525,                 1.9734,                 1.2721,                0.68168,                0.68915,                0.74033,                0.58551,                0.83893,                 1.1395,                 1.0395,             0.00023126,             0.00023126,             0.00023126
                     60,                 1.0593,                 1.9235,                 1.3108,                0.73646,                 0.6651,                0.74978,                0.58772,                 0.8594,                 1.1414,                 1.0505,             0.00023032,             0.00023032,             0.00023032
                     61,                 1.0402,                 1.9361,                  1.303,                0.71829,                 0.6902,                0.76615,                0.57147,                0.95152,                 1.1147,                 1.0983,             0.00022937,             0.00022937,             0.00022937
                     62,                 1.0461,                 1.9407,                 1.2722,                0.72277,                0.70333,                0.76925,                0.58502,                0.93114,                 1.1199,                 1.0796,             0.00022843,             0.00022843,             0.00022843
                     63,                 1.0221,                 1.8877,                 1.2742,                0.71737,                0.69647,                 0.7568,                0.58228,                 0.9095,                 1.1357,                 1.0682,             0.00022748,             0.00022748,             0.00022748
                     64,                  1.019,                 1.8715,                 1.2677,                0.75501,                0.69723,                0.76534,                0.56976,                0.98272,                 1.1162,                 1.0972,             0.00022654,             0.00022654,             0.00022654
                     65,                 1.0338,                  1.903,                 1.2974,                0.69143,                0.73862,                0.76697,                0.58858,                0.89813,                 1.0926,                 1.0593,              0.0002256,              0.0002256,              0.0002256
                     66,                 1.0223,                 1.9204,                 1.2959,                0.73855,                0.73001,                0.78268,                0.60356,                0.88426,                 1.0795,                 1.0506,             0.00022465,             0.00022465,             0.00022465
                     67,                 1.0254,                 1.8659,                 1.2839,                0.72403,                 0.7263,                0.78246,                0.57906,                0.98398,                 1.0988,                 1.0936,             0.00022371,             0.00022371,             0.00022371
                     68,                 1.0115,                 1.7995,                 1.2646,                0.69722,                0.74616,                0.78442,                0.61638,                0.84305,                  1.067,                 1.0339,             0.00022277,             0.00022277,             0.00022277
                     69,                 1.0112,                 1.7879,                 1.2649,                0.72879,                0.74426,                0.79651,                0.60321,                0.91981,                 1.0492,                 1.0736,             0.00022182,             0.00022182,             0.00022182
                     70,                 1.0142,                 1.8109,                 1.2898,                0.74521,                0.73784,                0.80048,                0.61211,                0.89946,                 1.0496,                 1.0637,             0.00022088,             0.00022088,             0.00022088
                     71,                 1.0198,                 1.8098,                 1.2676,                0.73401,                0.73421,                0.79492,                0.63333,                0.80688,                  1.037,                 1.0205,             0.00021993,             0.00021993,             0.00021993
                     72,                 1.0242,                 1.7907,                 1.2951,                0.74841,                 0.7214,                0.79217,                0.62446,                0.85084,                 1.0441,                 1.0357,             0.00021899,             0.00021899,             0.00021899
                     73,                 1.0223,                 1.8629,                 1.2833,                0.75138,                0.73712,                0.80305,                0.63574,                0.83201,                 1.0183,                 1.0377,             0.00021805,             0.00021805,             0.00021805
                     74,                 1.0356,                 1.8023,                 1.2821,                0.72554,                0.73859,                0.80232,                0.62004,                0.85808,                 1.0431,                 1.0528,              0.0002171,              0.0002171,              0.0002171
                     75,                 1.0419,                 1.8153,                 1.2815,                0.76152,                0.72191,                0.80374,                 0.6128,                0.91952,                 1.0127,                 1.0756,             0.00021616,             0.00021616,             0.00021616
                     76,                 1.0165,                 1.7371,                 1.2834,                0.76168,                0.71985,                0.79933,                0.63882,                0.81078,                 1.0139,                 1.0281,             0.00021521,             0.00021521,             0.00021521
                     77,                 1.0135,                 1.8287,                 1.2718,                 0.7894,                0.73462,                 0.8079,                0.63487,                0.84468,                0.98192,                 1.0323,             0.00021427,             0.00021427,             0.00021427
                     78,                 1.0358,                 1.7476,                 1.2741,                0.77504,                0.76199,                0.82306,                0.64168,                0.89047,                0.99802,                 1.0399,             0.00021333,             0.00021333,             0.00021333
                     79,                0.99071,                 1.7028,                 1.2626,                 0.8115,                0.76062,                0.83555,                 0.6526,                0.85797,                0.95317,                 1.0417,             0.00021238,             0.00021238,             0.00021238
                     80,                  1.014,                 1.7334,                 1.2557,                0.77707,                0.76496,                0.82746,                0.64084,                0.88149,                0.97064,                 1.0536,             0.00021144,             0.00021144,             0.00021144
                     81,                 1.0026,                 1.7625,                 1.2617,                0.72173,                0.74919,                 0.8066,                0.60936,                 0.9118,                 1.0211,                 1.0673,              0.0002105,              0.0002105,              0.0002105
                     82,                 1.0128,                 1.7136,                 1.2518,                0.81771,                0.75654,                0.84912,                0.65461,                0.88337,                0.94556,                 1.0459,             0.00020955,             0.00020955,             0.00020955
                     83,                 1.0024,                  1.686,                  1.259,                0.78443,                0.73621,                0.82708,                0.63914,                0.88182,                0.97625,                 1.0423,             0.00020861,             0.00020861,             0.00020861
                     84,                0.98955,                 1.6961,                  1.251,                0.82625,                0.74114,                0.84399,                0.68753,                 0.7534,                0.93259,                0.99399,             0.00020766,             0.00020766,             0.00020766
                     85,                 1.0209,                 1.7143,                 1.2794,                0.77444,                0.78905,                0.84265,                0.64834,                0.88819,                0.91818,                 1.0485,             0.00020672,             0.00020672,             0.00020672
                     86,                 1.0041,                 1.7032,                 1.2576,                0.80758,                0.79271,                 0.8618,                0.66987,                0.86737,                0.88447,                  1.038,             0.00020578,             0.00020578,             0.00020578
                     87,                 0.9981,                 1.7153,                  1.258,                0.81659,                0.76834,                0.85125,                0.68096,                0.80128,                0.88924,                 1.0114,             0.00020483,             0.00020483,             0.00020483
                     88,                0.99322,                 1.6923,                 1.2487,                0.76679,                0.78298,                0.83557,                0.66497,                0.82095,                 0.9289,                  1.017,             0.00020389,             0.00020389,             0.00020389
                     89,                0.99517,                 1.6614,                  1.247,                0.77985,                0.78365,                0.84399,                0.68208,                  0.786,                0.89905,                 1.0082,             0.00020295,             0.00020295,             0.00020295
                     90,                0.99507,                 1.6753,                 1.2576,                0.78491,                0.82579,                0.87312,                 0.6674,                0.93295,                0.86805,                 1.0642,               0.000202,               0.000202,               0.000202
                     91,                 1.0207,                 1.6949,                  1.257,                 0.8164,                0.80132,                0.87143,                0.70074,                0.78106,                0.85275,                 1.0026,             0.00020106,             0.00020106,             0.00020106
                     92,                0.95738,                 1.5971,                 1.2137,                0.84066,                0.78583,                0.86448,                0.69292,                0.79618,                0.87599,                 1.0017,             0.00020011,             0.00020011,             0.00020011
                     93,                0.99495,                 1.6405,                 1.2636,                0.81733,                0.77762,                0.85353,                0.66797,                 0.8376,                0.88002,                  1.032,             0.00019917,             0.00019917,             0.00019917
                     94,                0.95354,                 1.5904,                 1.2283,                0.82922,                0.78268,                0.86116,                0.68269,                0.81308,                0.86975,                  1.015,             0.00019823,             0.00019823,             0.00019823
                     95,                0.97392,                 1.6019,                 1.2442,                0.85196,                0.78791,                0.86906,                0.68347,                0.85641,                0.86011,                 1.0292,             0.00019728,             0.00019728,             0.00019728
                     96,                0.99827,                  1.654,                 1.2728,                0.86096,                0.79251,                0.87788,                0.69031,                 0.8417,                0.84732,                 1.0265,             0.00019634,             0.00019634,             0.00019634
                     97,                0.95726,                 1.5744,                  1.228,                0.85157,                0.80328,                0.87839,                0.70598,                0.78349,                0.82768,                 1.0023,              0.0001954,              0.0001954,              0.0001954
                     98,                0.99183,                 1.6255,                 1.2261,                0.85636,                0.78603,                0.87601,                0.70089,                0.78582,                0.84574,                0.99872,             0.00019445,             0.00019445,             0.00019445
                     99,                0.97311,                 1.6006,                 1.2631,                0.83405,                 0.7924,                0.86912,                0.68728,                0.80645,                0.84584,                  1.015,             0.00019351,             0.00019351,             0.00019351
                    100,                0.97565,                  1.586,                 1.2253,                0.87126,                0.79365,                0.87594,                0.69591,                0.80752,                0.82295,                 1.0056,             0.00019256,             0.00019256,             0.00019256
                    101,                0.98979,                 1.6038,                 1.2541,                0.83668,                0.79679,                  0.875,                0.69938,                 0.7966,                0.83407,                 1.0023,             0.00019162,             0.00019162,             0.00019162
                    102,                0.95213,                 1.5731,                 1.2246,                0.85995,                0.80078,                0.88209,                0.69828,                0.83098,                0.81879,                 1.0272,             0.00019068,             0.00019068,             0.00019068
                    103,                0.97769,                 1.5417,                 1.2283,                 0.8543,                0.81133,                 0.8858,                 0.6907,                0.86794,                0.81777,                 1.0347,             0.00018973,             0.00018973,             0.00018973
                    104,                0.97557,                 1.5889,                 1.2467,                0.89388,                0.79726,                0.88835,                0.70943,                0.80946,                0.82374,                 1.0097,             0.00018879,             0.00018879,             0.00018879
                    105,                0.96467,                 1.5378,                 1.2161,                0.85035,                0.80515,                0.88887,                0.69988,                0.82335,                0.80375,                 1.0173,             0.00018784,             0.00018784,             0.00018784
                    106,                0.97577,                 1.5716,                 1.2306,                0.87428,                0.79771,                 0.8896,                0.71534,                 0.7856,                0.79305,                 1.0043,              0.0001869,              0.0001869,              0.0001869
                    107,                0.94997,                 1.5155,                 1.2249,                  0.842,                 0.8247,                0.88905,                0.72405,                0.74944,                0.79152,                 0.9902,             0.00018596,             0.00018596,             0.00018596
                    108,                0.94795,                 1.5114,                 1.2251,                0.86821,                0.82488,                0.89919,                0.73475,                0.73117,                0.78691,                0.98158,             0.00018501,             0.00018501,             0.00018501
                    109,                0.95627,                 1.5519,                 1.2197,                0.82638,                0.82525,                0.88772,                0.72301,                0.73362,                0.80237,                 0.9888,             0.00018407,             0.00018407,             0.00018407
                    110,                0.96278,                 1.5467,                 1.2098,                0.83779,                0.81319,                0.89284,                0.72565,                0.74498,                0.78132,                0.98879,             0.00018313,             0.00018313,             0.00018313
                    111,                 0.9557,                 1.4998,                 1.2153,                0.88026,                0.81556,                0.89994,                0.73524,                0.73865,                0.77086,                0.98707,             0.00018218,             0.00018218,             0.00018218
                    112,                0.94886,                 1.4958,                  1.231,                0.86912,                0.84202,                0.90163,                0.72953,                0.75553,                0.75801,                0.98975,             0.00018124,             0.00018124,             0.00018124
                    113,                0.94167,                 1.4788,                 1.2133,                0.86225,                0.81645,                0.89763,                0.71688,                0.78561,                0.78903,                 1.0069,             0.00018029,             0.00018029,             0.00018029
                    114,                0.95028,                 1.4714,                 1.2141,                0.88953,                0.84218,                0.90994,                0.69523,                0.90469,                0.76418,                  1.044,             0.00017935,             0.00017935,             0.00017935
                    115,                0.94273,                 1.5407,                 1.2341,                0.84391,                0.84029,                0.90033,                0.71467,                0.81284,                0.76482,                 1.0065,             0.00017841,             0.00017841,             0.00017841
                    116,                0.95678,                  1.499,                 1.2299,                0.84031,                0.82978,                0.90681,                 0.7373,                0.75635,                0.75034,                0.98688,             0.00017746,             0.00017746,             0.00017746
                    117,                0.95713,                 1.5106,                 1.2093,                0.86809,                0.81538,                0.90623,                0.72662,                0.79338,                0.77244,                 1.0084,             0.00017652,             0.00017652,             0.00017652
                    118,                 0.9376,                 1.4371,                 1.2086,                0.88295,                0.81185,                0.90699,                0.73938,                0.75207,                0.76014,                0.99207,             0.00017558,             0.00017558,             0.00017558
                    119,                0.92167,                 1.4555,                  1.198,                0.88035,                0.81618,                0.90511,                   0.73,                   0.77,                0.76923,                0.99015,             0.00017463,             0.00017463,             0.00017463
                    120,                 0.9341,                 1.4273,                 1.2039,                 0.8966,                 0.8376,                0.91415,                0.71617,                0.84599,                0.74366,                 1.0197,             0.00017369,             0.00017369,             0.00017369
                    121,                0.94059,                 1.4427,                 1.2178,                0.86767,                0.83993,                0.90849,                0.72283,                0.82875,                0.76865,                  1.012,             0.00017274,             0.00017274,             0.00017274
                    122,                0.94473,                 1.4638,                 1.2039,                0.89609,                0.82449,                0.91121,                0.72805,                 0.8095,                0.73647,                0.99732,              0.0001718,              0.0001718,              0.0001718
                    123,                0.92969,                  1.425,                 1.1925,                 0.8849,                 0.8518,                0.91762,                0.73854,                0.78297,                0.72453,                0.99075,             0.00017086,             0.00017086,             0.00017086
                    124,                0.94377,                 1.4501,                 1.2095,                0.84165,                0.85208,                0.90722,                0.72938,                0.79006,                0.75483,                 0.9891,             0.00016991,             0.00016991,             0.00016991
                    125,                0.94945,                 1.4417,                 1.2124,                0.89259,                0.83991,                0.91522,                0.73547,                0.78085,                0.71687,                0.98645,             0.00016897,             0.00016897,             0.00016897
                    126,                0.93502,                  1.381,                 1.2154,                0.88642,                0.83269,                0.91232,                0.74576,                0.73833,                0.71229,                0.97673,             0.00016802,             0.00016802,             0.00016802
                    127,                0.95552,                 1.4586,                 1.2038,                0.89075,                0.84508,                0.91868,                0.74239,                0.76952,                0.71306,                0.98239,             0.00016708,             0.00016708,             0.00016708
                    128,                0.97058,                 1.4803,                 1.2472,                0.87687,                0.85556,                0.91811,                0.72442,                0.82017,                 0.7265,                 1.0059,             0.00016614,             0.00016614,             0.00016614
                    129,                0.91409,                 1.3681,                 1.1902,                0.86235,                0.83851,                0.90819,                0.74297,                0.73865,                0.73849,                0.97924,             0.00016519,             0.00016519,             0.00016519
                    130,                0.94024,                 1.4246,                 1.2161,                0.89688,                0.84583,                0.91765,                0.73014,                0.82461,                0.71939,                 1.0067,             0.00016425,             0.00016425,             0.00016425
                    131,                0.92696,                 1.3655,                  1.191,                0.88478,                0.84977,                0.91673,                0.73779,                0.79159,                0.70934,                0.99584,             0.00016331,             0.00016331,             0.00016331
                    132,                0.93363,                  1.444,                 1.2183,                0.89224,                0.84496,                0.92106,                0.75291,                 0.7312,                 0.6958,                 0.9762,             0.00016236,             0.00016236,             0.00016236
                    133,                 0.9206,                 1.3715,                 1.1941,                0.88385,                0.83794,                 0.9218,                0.76158,                0.72634,                0.69104,                0.96938,             0.00016142,             0.00016142,             0.00016142
                    134,                0.93052,                 1.4008,                 1.1866,                0.88565,                0.86089,                 0.9244,                0.74751,                0.79226,                0.67806,                0.99088,             0.00016047,             0.00016047,             0.00016047
                    135,                0.89416,                 1.3581,                 1.1828,                0.90319,                0.84871,                0.92251,                0.75874,                0.72748,                0.68972,                0.97039,             0.00015953,             0.00015953,             0.00015953
                    136,                0.93341,                 1.3991,                 1.2008,                0.89268,                0.85881,                0.92961,                0.74149,                0.81044,                0.69311,                0.99837,             0.00015859,             0.00015859,             0.00015859
                    137,                 0.9253,                 1.3542,                 1.2035,                0.89949,                0.86595,                0.92953,                0.75581,                0.75504,                0.67181,                0.97745,             0.00015764,             0.00015764,             0.00015764
                    138,                0.93696,                 1.3734,                 1.2086,                0.89355,                0.84512,                0.92119,                  0.765,                0.70305,                0.69163,                0.96298,              0.0001567,              0.0001567,              0.0001567
                    139,                0.91701,                 1.3668,                 1.1927,                0.89441,                0.85278,                0.92366,                0.76594,                0.70687,                0.66963,                0.96134,             0.00015576,             0.00015576,             0.00015576
                    140,                0.91958,                 1.3559,                 1.1966,                0.89303,                 0.8561,                0.92347,                0.76854,                0.69378,                0.67081,                0.95407,             0.00015481,             0.00015481,             0.00015481
                    141,                0.91158,                 1.3741,                 1.1885,                0.88459,                0.85837,                0.92405,                0.75615,                0.75265,                0.68154,                0.97412,             0.00015387,             0.00015387,             0.00015387
                    142,                0.91386,                 1.3427,                  1.191,                0.89991,                0.86347,                 0.9325,                0.77021,                0.71545,                0.66344,                0.96181,             0.00015292,             0.00015292,             0.00015292
                    143,                0.91302,                 1.3344,                 1.1691,                 0.9112,                0.87484,                0.93498,                0.76856,                0.72686,                0.63972,                0.96558,             0.00015198,             0.00015198,             0.00015198
                    144,                0.90742,                 1.3632,                  1.185,                0.92109,                0.85785,                0.93636,                0.76649,                0.74589,                0.64657,                0.97617,             0.00015104,             0.00015104,             0.00015104
                    145,                0.90761,                 1.3284,                 1.1961,                0.90696,                0.85007,                0.93352,                0.76834,                0.72344,                0.65877,                0.96386,             0.00015009,             0.00015009,             0.00015009
                    146,                0.90455,                 1.3572,                 1.1802,                0.91907,                0.83983,                0.93043,                0.77179,                0.69546,                0.64219,                0.95296,             0.00014915,             0.00014915,             0.00014915
                    147,                0.90569,                 1.3269,                 1.1758,                0.90675,                0.86936,                0.93384,                0.76857,                0.72665,                0.64739,                 0.9618,             0.00014821,             0.00014821,             0.00014821
                    148,                0.92578,                 1.3748,                 1.2013,                0.92063,                0.87751,                0.93452,                0.76286,                0.74396,                0.65695,                0.97157,             0.00014726,             0.00014726,             0.00014726
                    149,                0.89052,                 1.3126,                 1.1729,                0.91924,                0.87448,                 0.9397,                0.75796,                0.77499,                0.63612,                0.98086,             0.00014632,             0.00014632,             0.00014632
                    150,                0.90721,                  1.316,                 1.1681,                 0.9249,                0.85701,                0.93916,                0.77011,                 0.7322,                0.64319,                0.96448,             0.00014537,             0.00014537,             0.00014537
                    151,                0.91067,                  1.314,                 1.1979,                0.91985,                 0.8711,                0.93944,                0.77487,                0.72135,                0.62618,                0.96349,             0.00014443,             0.00014443,             0.00014443
                    152,                0.90457,                 1.3091,                  1.184,                0.91528,                0.88271,                0.94122,                0.78044,                0.70464,                0.62051,                0.95622,             0.00014349,             0.00014349,             0.00014349
                    153,                0.90313,                 1.3141,                  1.189,                 0.9279,                0.87432,                 0.9434,                0.77437,                0.73038,                0.62339,                0.96345,             0.00014254,             0.00014254,             0.00014254
                    154,                0.90954,                 1.3179,                 1.1813,                0.93046,                0.86681,                0.94069,                0.77109,                0.73471,                0.61478,                0.96529,              0.0001416,              0.0001416,              0.0001416
