                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     20,                0.78695,                  1.924,                 1.0525,                0.72208,                0.68663,                0.73325,                0.63413,                0.62272,                 1.2008,                0.94093,             0.00010646,             0.00010646,             0.00010646
                     21,                0.66829,                  1.914,                 0.9739,                0.73775,                0.66301,                0.71685,                0.61263,                0.64884,                 1.2941,                0.94896,             9.7005e-05,             9.7005e-05,             9.7005e-05
                     22,                 0.6417,                 1.7913,                0.96811,                0.76616,                0.68139,                 0.7559,                0.65308,                0.61099,                 1.1326,                0.92852,             8.7556e-05,             8.7556e-05,             8.7556e-05
                     23,                0.62878,                 1.7267,                0.94939,                0.81914,                0.69168,                0.78091,                0.67917,                0.60384,                 1.0624,                 0.9252,             7.8106e-05,             7.8106e-05,             7.8106e-05
                     24,                0.62833,                   1.66,                0.96671,                 0.8172,                0.71273,                0.79437,                0.69298,                0.60288,                 1.0314,                0.92537,             6.8656e-05,             6.8656e-05,             6.8656e-05
                     25,                0.63612,                 1.6371,                0.95754,                0.85438,                0.70627,                0.81363,                 0.7113,                0.59281,                0.98326,                0.92252,             5.9207e-05,             5.9207e-05,             5.9207e-05
                     26,                0.62928,                 1.5888,                0.97153,                0.84082,                0.74016,                0.82632,                0.72044,                0.58927,                0.95735,                0.92102,             4.9757e-05,             4.9757e-05,             4.9757e-05
                     27,                0.62285,                 1.5744,                0.94187,                0.84125,                0.74265,                0.83272,                0.73326,                0.58413,                0.94446,                0.91602,             4.0307e-05,             4.0307e-05,             4.0307e-05
                     28,                0.61931,                 1.5579,                0.94416,                0.79619,                0.77618,                0.83657,                0.73515,                0.58176,                0.92498,                0.91432,             3.0857e-05,             3.0857e-05,             3.0857e-05
                     29,                0.59821,                 1.5234,                0.94565,                 0.8519,                 0.7512,                 0.8435,                0.74265,                0.57916,                0.90661,                0.91449,             2.1408e-05,             2.1408e-05,             2.1408e-05
                     30,                0.60308,                 1.5263,                0.93187,                 0.8508,                 0.7508,                0.84469,                0.74388,                0.57822,                0.89721,                0.91436,             1.1958e-05,             1.1958e-05,             1.1958e-05
