                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     15,                0.84222,                 2.2832,                0.95618,                0.64156,                0.57534,                0.61683,                0.52141,                0.67641,                  1.708,                0.84551,             0.00027276,             0.00027276,             0.00027276
                     16,                0.81503,                 2.2286,                0.93971,                0.69027,                0.63688,                0.69385,                0.59484,                 0.6634,                   1.42,                0.85283,             0.00027182,             0.00027182,             0.00027182
                     17,                0.82091,                 2.0856,                0.94462,                 0.6811,                0.62546,                0.69813,                0.59308,                0.66835,                 1.4533,                0.84725,             0.00027087,             0.00027087,             0.00027087
                     18,                0.79754,                 2.0329,                0.93304,                0.75459,                0.67375,                0.75069,                0.64176,                0.66527,                 1.2981,                0.83743,             0.00026993,             0.00026993,             0.00026993
                     19,                0.80144,                 2.0005,                0.93246,                0.75497,                0.66683,                0.75613,                0.64558,                 0.6571,                 1.3278,                0.83912,             0.00026898,             0.00026898,             0.00026898
                     20,                0.81854,                 1.9379,                0.93131,                0.81822,                0.70045,                0.79005,                0.68009,                0.64979,                 1.1444,                0.83813,             0.00026804,             0.00026804,             0.00026804
                     21,                0.79813,                 1.9327,                0.93413,                0.84052,                0.71395,                0.80543,                0.69291,                0.64224,                 1.1492,                0.83237,             0.00026709,             0.00026709,             0.00026709
                     22,                0.80747,                 1.8589,                0.92773,                 0.8603,                0.68491,                0.81042,                0.69408,                0.64343,                  1.108,                0.83251,             0.00026614,             0.00026614,             0.00026614
                     23,                0.78542,                 1.8502,                0.92427,                0.82468,                0.72823,                0.82715,                0.71283,                0.65164,                 1.0567,                0.83345,              0.0002652,              0.0002652,              0.0002652
                     24,                0.77929,                 1.8028,                0.91958,                0.84004,                 0.7275,                0.83277,                0.71617,                0.63622,                 1.0338,                0.83657,             0.00026425,             0.00026425,             0.00026425
                     25,                0.77946,                 1.8072,                0.92875,                0.79241,                0.74297,                0.82785,                0.71007,                0.63213,                 1.0403,                0.82754,             0.00026331,             0.00026331,             0.00026331
                     26,                0.77222,                 1.7277,                0.91606,                0.86819,                0.74316,                0.85836,                0.74034,                 0.6233,                0.95493,                0.82762,             0.00026236,             0.00026236,             0.00026236
                     27,                0.77926,                 1.6582,                0.91069,                0.86373,                0.75845,                0.86653,                0.75038,                0.62438,                0.93222,                0.82528,             0.00026142,             0.00026142,             0.00026142
                     28,                0.75763,                 1.6394,                0.90854,                0.89104,                0.78586,                0.88519,                  0.766,                0.61258,                 0.8826,                0.81883,             0.00026047,             0.00026047,             0.00026047
                     29,                0.76497,                 1.6526,                 0.9147,                0.83518,                0.81901,                0.87655,                0.76044,                0.60931,                0.90367,                0.81853,             0.00025953,             0.00025953,             0.00025953
                     30,                0.75453,                 1.6037,                0.91023,                0.88047,                0.82276,                 0.9043,                0.78347,                0.60604,                 0.8517,                 0.8133,             0.00025858,             0.00025858,             0.00025858
                     31,                 0.7606,                 1.6114,                0.90811,                0.86929,                0.81916,                0.88846,                0.76829,                0.60449,                0.86651,                0.81816,             0.00025764,             0.00025764,             0.00025764
                     32,                0.75347,                  1.568,                0.91283,                0.89273,                0.79773,                0.90419,                0.78683,                 0.6114,                0.84676,                0.82294,             0.00025669,             0.00025669,             0.00025669
                     33,                0.73833,                 1.4975,                0.89464,                0.86669,                 0.8203,                0.89873,                0.78125,                 0.6031,                0.82833,                0.81803,             0.00025574,             0.00025574,             0.00025574
                     34,                0.74624,                  1.505,                0.90087,                0.89751,                0.86366,                0.92627,                0.81027,                0.59407,                 0.7722,                0.81205,              0.0002548,              0.0002548,              0.0002548
                     35,                0.74523,                 1.4801,                0.90051,                0.89693,                0.83513,                0.91929,                0.80261,                0.59661,                0.76292,                0.81489,             0.00025385,             0.00025385,             0.00025385
                     36,                0.76099,                 1.4801,                0.90887,                0.91185,                0.85404,                0.92752,                0.80691,                0.59826,                0.73909,                0.81382,             0.00025291,             0.00025291,             0.00025291
                     37,                0.77355,                 1.5047,                0.90036,                0.90913,                0.85253,                 0.9264,                0.80382,                0.59575,                0.74218,                0.81005,             0.00025196,             0.00025196,             0.00025196
                     38,                0.73362,                 1.3969,                0.89333,                0.92004,                0.85373,                0.93263,                 0.8116,                0.59909,                  0.736,                0.81195,             0.00025102,             0.00025102,             0.00025102
                     39,                0.74571,                 1.4393,                0.89774,                0.90993,                0.83545,                0.92857,                0.79849,                0.60241,                0.76315,                0.81708,             0.00025007,             0.00025007,             0.00025007
                     40,                0.70452,                 1.3038,                0.87497,                0.93432,                0.87145,                0.94548,                0.82284,                 0.5886,                0.69462,                0.80339,             0.00024913,             0.00024913,             0.00024913
                     41,                0.75022,                 1.4045,                0.89459,                0.92569,                0.85978,                0.93432,                0.81439,                 0.5916,                0.71528,                0.80774,             0.00024818,             0.00024818,             0.00024818
                     42,                0.71207,                 1.3276,                 0.8861,                0.92105,                0.87821,                  0.944,                0.82829,                  0.573,                0.69157,                0.80229,             0.00024723,             0.00024723,             0.00024723
                     43,                 0.7229,                 1.3122,                0.88969,                0.92519,                 0.8605,                0.94338,                0.82596,                 0.5791,                0.70154,                0.80248,             0.00024629,             0.00024629,             0.00024629
                     44,                0.72495,                 1.3005,                0.88539,                0.93047,                0.88001,                0.94537,                0.82908,                0.56606,                0.67659,                 0.7953,             0.00024534,             0.00024534,             0.00024534
                     45,                 0.7105,                 1.2827,                0.88148,                0.93525,                0.90283,                0.95477,                0.84215,                0.55704,                0.62858,                0.79647,              0.0002444,              0.0002444,              0.0002444
                     46,                0.71101,                 1.2469,                0.88788,                0.92541,                0.89661,                0.95459,                0.83833,                0.56973,                0.64047,                0.79185,             0.00024345,             0.00024345,             0.00024345
                     47,                0.71072,                 1.2629,                0.88289,                 0.9419,                0.91316,                0.95359,                0.83347,                0.57979,                 0.6289,                0.79144,             0.00024251,             0.00024251,             0.00024251
                     48,                0.73611,                 1.2706,                0.89135,                0.93967,                0.90372,                0.95766,                0.84737,                0.55164,                0.61547,                 0.7869,             0.00024156,             0.00024156,             0.00024156
                     49,                0.69901,                 1.2419,                0.88469,                0.93767,                0.89471,                0.95854,                0.84208,                0.56523,                0.65236,                0.79055,             0.00024062,             0.00024062,             0.00024062
                     50,                0.68062,                 1.1893,                0.86954,                0.93727,                0.91723,                0.96428,                0.85591,                0.54627,                0.59835,                0.78807,             0.00023967,             0.00023967,             0.00023967
                     51,                0.68883,                 1.1486,                0.87608,                 0.9436,                0.90157,                0.96482,                0.85781,                 0.5451,                0.60329,                0.78534,             0.00023873,             0.00023873,             0.00023873
                     52,                0.70533,                 1.1996,                0.88237,                0.92375,                0.91672,                0.96696,                0.85145,                0.55519,                0.60061,                 0.7903,             0.00023778,             0.00023778,             0.00023778
                     53,                0.70478,                  1.202,                 0.8753,                0.94185,                0.92533,                0.96692,                0.85838,                0.55238,                0.58151,                0.79031,             0.00023683,             0.00023683,             0.00023683
                     54,                0.69161,                 1.1486,                0.86417,                0.94404,                 0.9185,                0.96611,                0.85362,                0.57328,                0.60417,                0.79655,             0.00023589,             0.00023589,             0.00023589
                     55,                 0.6844,                 1.1771,                0.87353,                0.96115,                0.91854,                0.96961,                0.85754,                0.55159,                0.57148,                 0.7903,             0.00023494,             0.00023494,             0.00023494
                     56,                0.69682,                 1.1492,                0.87959,                0.95561,                0.92099,                0.97139,                0.85981,                0.54992,                0.58258,                 0.7856,               0.000234,               0.000234,               0.000234
                     57,                0.69047,                 1.1577,                0.87695,                0.94994,                0.93036,                0.97154,                0.85938,                0.54696,                0.57733,                0.78924,             0.00023305,             0.00023305,             0.00023305
                     58,                0.68136,                 1.1244,                0.87735,                0.94428,                0.92379,                0.97545,                0.86927,                0.53212,                0.55245,                0.78299,             0.00023211,             0.00023211,             0.00023211
                     59,                0.67802,                 1.0965,                0.87396,                0.95685,                 0.9267,                0.97612,                0.86813,                0.53124,                 0.5418,                 0.7799,             0.00023116,             0.00023116,             0.00023116
                     60,                0.68312,                 1.1488,                0.87292,                0.95136,                0.93513,                0.97555,                0.87219,                0.52511,                0.55498,                0.77679,             0.00023022,             0.00023022,             0.00023022
                     61,                0.67586,                 1.1248,                0.87485,                0.95458,                0.93721,                 0.9703,                0.86141,                0.52835,                0.53893,                0.77903,             0.00022927,             0.00022927,             0.00022927
                     62,                0.70303,                 1.1146,                0.87131,                0.96336,                 0.9234,                0.97967,                0.87496,                0.51831,                0.54112,                0.77717,             0.00022832,             0.00022832,             0.00022832
                     63,                 0.6721,                 1.1031,                0.87282,                 0.9569,                0.91819,                0.97459,                0.87159,                0.51495,                0.53909,                0.77119,             0.00022738,             0.00022738,             0.00022738
                     64,                0.66044,                 1.0806,                 0.8696,                0.94933,                0.92324,                 0.9772,                0.87572,                0.52048,                0.53395,                0.77087,             0.00022643,             0.00022643,             0.00022643
                     65,                0.67775,                  1.074,                0.86151,                0.95984,                0.93995,                0.97904,                 0.8729,                0.51888,                0.51846,                0.77366,             0.00022549,             0.00022549,             0.00022549
                     66,                0.65063,                 1.0427,                0.86031,                 0.9579,                0.92475,                0.97427,                 0.8662,                0.52115,                0.53323,                0.77812,             0.00022454,             0.00022454,             0.00022454
                     67,                0.68916,                 1.0687,                0.86671,                0.94395,                0.94543,                0.97764,                0.87587,                0.52403,                0.51669,                0.76977,              0.0002236,              0.0002236,              0.0002236
                     68,                0.66843,                 1.0506,                0.86414,                0.96174,                0.93109,                0.97399,                0.87544,                0.51432,                0.51906,                0.77013,             0.00022265,             0.00022265,             0.00022265
                     69,                0.65881,                 1.0267,                 0.8627,                0.96895,                0.94191,                0.97691,                0.87436,                0.52056,                0.51382,                0.76891,             0.00022171,             0.00022171,             0.00022171
                     70,                0.65099,                 1.0369,                0.85973,                0.96051,                0.95594,                0.98117,                0.88255,                0.49878,                0.50181,                0.76519,             0.00022076,             0.00022076,             0.00022076
                     71,                0.65985,                  1.028,                0.86611,                0.97456,                0.95183,                0.98267,                0.88044,                0.52016,                0.49782,                0.77071,             0.00021982,             0.00021982,             0.00021982
                     72,                0.64854,                 1.0098,                 0.8611,                0.96298,                0.94679,                0.98155,                0.88248,                0.50019,                0.50143,                0.76546,             0.00021887,             0.00021887,             0.00021887
                     73,                0.66378,                 1.0373,                0.86364,                0.96565,                0.95446,                0.98255,                0.87409,                0.52178,                0.49347,                0.77092,             0.00021792,             0.00021792,             0.00021792
                     74,                0.65548,                0.99376,                0.85822,                0.95957,                0.95468,                0.98085,                0.87346,                0.52166,                0.51357,                0.77307,             0.00021698,             0.00021698,             0.00021698
                     75,                0.63173,                0.96924,                0.84752,                0.96531,                0.94827,                0.98086,                0.88486,                0.49012,                0.48538,                0.76228,             0.00021603,             0.00021603,             0.00021603
                     76,                0.65953,                 1.0203,                0.86001,                0.96516,                0.95842,                0.98313,                0.89164,                0.49107,                0.47617,                0.76222,             0.00021509,             0.00021509,             0.00021509
                     77,                 0.6446,                 0.9882,                0.86131,                0.96293,                0.96432,                0.98366,                 0.8926,                0.49029,                0.46244,                0.76139,             0.00021414,             0.00021414,             0.00021414
                     78,                 0.6232,                0.93865,                0.83845,                0.95982,                 0.9646,                0.98425,                0.89307,                0.48911,                0.47786,                0.76026,              0.0002132,              0.0002132,              0.0002132
                     79,                0.64214,                0.96467,                0.84636,                0.97327,                0.95172,                0.98081,                0.89464,                0.48098,                0.46861,                0.75838,             0.00021225,             0.00021225,             0.00021225
                     80,                0.63958,                0.93191,                0.85237,                0.96319,                0.96144,                0.98007,                0.87631,                0.52076,                0.48444,                0.76737,             0.00021131,             0.00021131,             0.00021131
                     81,                0.65615,                0.98458,                0.84878,                0.94311,                0.96846,                0.98319,                0.89299,                0.48038,                0.45706,                0.75796,             0.00021036,             0.00021036,             0.00021036
                     82,                0.61965,                0.90401,                0.84393,                 0.9678,                0.96624,                0.98513,                 0.8932,                0.47704,                0.45306,                 0.7587,             0.00020941,             0.00020941,             0.00020941
                     83,                0.64407,                0.96672,                0.85152,                0.97703,                 0.9643,                0.98523,                0.89324,                0.48656,                0.45003,                0.75583,             0.00020847,             0.00020847,             0.00020847
                     84,                0.64443,                0.95824,                0.85702,                0.96377,                0.97513,                0.98865,                0.89393,                 0.4876,                0.44749,                0.75753,             0.00020752,             0.00020752,             0.00020752
                     85,                0.63119,                 0.9119,                0.84843,                0.96725,                0.97994,                 0.9881,                 0.8986,                0.47406,                0.44316,                0.75589,             0.00020658,             0.00020658,             0.00020658
                     86,                0.62281,                 0.9328,                0.84819,                0.97343,                0.96883,                0.98707,                0.88986,                0.49021,                0.44702,                0.75897,             0.00020563,             0.00020563,             0.00020563
                     87,                0.61855,                 0.8915,                0.83829,                0.97424,                0.96579,                0.99101,                0.89906,                0.47322,                0.43755,                0.75315,             0.00020469,             0.00020469,             0.00020469
                     88,                0.62057,                0.89621,                0.83912,                0.96519,                0.96777,                0.98896,                0.89366,                0.48072,                0.44975,                0.75574,             0.00020374,             0.00020374,             0.00020374
                     89,                0.61471,                0.88029,                 0.8397,                0.96329,                0.97351,                0.99015,                 0.9012,                0.46667,                0.43608,                0.75224,              0.0002028,              0.0002028,              0.0002028
                     90,                0.61303,                0.89835,                0.84454,                 0.9746,                0.97144,                0.98872,                0.90436,                0.46032,                0.42897,                0.74825,             0.00020185,             0.00020185,             0.00020185
                     91,                0.61601,                0.90163,                0.83662,                0.97888,                0.96274,                0.98803,                0.90267,                0.46163,                0.43758,                0.74902,             0.00020091,             0.00020091,             0.00020091
                     92,                0.63031,                0.89641,                0.83585,                0.97506,                0.96407,                0.99017,                0.90298,                0.45513,                0.43688,                 0.7461,             0.00019996,             0.00019996,             0.00019996
                     93,                0.60437,                0.84584,                0.83022,                0.97233,                0.96667,                0.98974,                0.90472,                0.45325,                0.42583,                0.74707,             0.00019901,             0.00019901,             0.00019901
                     94,                0.60234,                0.85807,                0.83273,                0.97668,                0.97197,                0.99128,                0.90376,                0.45734,                0.42217,                0.74765,             0.00019807,             0.00019807,             0.00019807
                     95,                0.61503,                0.86248,                0.84132,                0.97464,                0.97666,                0.99163,                0.90563,                0.44601,                 0.4249,                0.74337,             0.00019712,             0.00019712,             0.00019712
                     96,                0.61903,                  0.888,                0.84039,                0.97412,                0.97459,                0.99107,                  0.899,                0.47794,                0.43305,                 0.7495,             0.00019618,             0.00019618,             0.00019618
                     97,                0.60379,                0.84855,                0.84202,                0.97444,                0.98232,                0.99144,                0.90943,                0.44987,                0.42383,                0.74485,             0.00019523,             0.00019523,             0.00019523
                     98,                0.61995,                0.88975,                0.83954,                 0.9766,                0.97609,                0.99231,                0.91554,                0.44326,                0.41204,                0.73986,             0.00019429,             0.00019429,             0.00019429
                     99,                0.61308,                0.85624,                0.83029,                0.97184,                0.97479,                0.99073,                0.90696,                  0.454,                0.42565,                0.74387,             0.00019334,             0.00019334,             0.00019334
                    100,                0.61531,                0.86281,                0.83776,                0.97861,                0.96943,                0.99152,                0.91086,                0.44752,                0.41581,                0.74308,              0.0001924,              0.0001924,              0.0001924
                    101,                0.58477,                0.80686,                0.83924,                0.98086,                 0.9693,                0.99235,                0.91199,                0.45273,                0.40885,                0.74511,             0.00019145,             0.00019145,             0.00019145
                    102,                  0.603,                0.85902,                0.83338,                0.97347,                0.96891,                0.99084,                 0.9123,                 0.4365,                0.40546,                0.73786,              0.0001905,              0.0001905,              0.0001905
                    103,                0.59203,                 0.8461,                0.83043,                0.98634,                 0.9715,                0.99106,                0.91314,                0.43808,                0.39513,                0.73797,             0.00018956,             0.00018956,             0.00018956
                    104,                0.59135,                0.81381,                0.82544,                0.98363,                0.98437,                0.99271,                0.91828,                0.43656,                0.39863,                0.74017,             0.00018861,             0.00018861,             0.00018861
                    105,                0.60742,                 0.8289,                0.83067,                0.98345,                0.98096,                0.99262,                0.91761,                0.43852,                0.40427,                0.73962,             0.00018767,             0.00018767,             0.00018767
                    106,                0.60726,                  0.829,                0.83594,                0.98471,                0.97482,                 0.9928,                  0.914,                 0.4405,                0.39171,                0.74056,             0.00018672,             0.00018672,             0.00018672
                    107,                0.58864,                0.81573,                0.82905,                0.98786,                0.97332,                0.99265,                0.91498,                0.43941,                0.39892,                0.74072,             0.00018578,             0.00018578,             0.00018578
                    108,                0.59269,                0.79962,                0.82854,                0.98723,                0.96662,                0.99243,                0.91432,                0.44685,                0.39929,                0.74357,             0.00018483,             0.00018483,             0.00018483
                    109,                0.60107,                0.82519,                0.83032,                0.97699,                0.97744,                0.99165,                0.91072,                0.45359,                0.41332,                0.74491,             0.00018389,             0.00018389,             0.00018389
                    110,                0.58324,                0.80075,                 0.8342,                0.97987,                 0.9821,                0.99268,                 0.9135,                0.44328,                0.39645,                0.73895,             0.00018294,             0.00018294,             0.00018294
                    111,                0.57864,                0.82668,                0.83288,                0.97653,                0.97659,                0.99246,                0.91592,                 0.4313,                0.40092,                0.73783,               0.000182,               0.000182,               0.000182
                    112,                0.58897,                0.82856,                0.83374,                0.97867,                0.98216,                0.99224,                0.91627,                0.42851,                 0.3881,                0.73722,             0.00018105,             0.00018105,             0.00018105
                    113,                 0.5871,                0.80795,                0.82762,                0.98516,                0.97536,                0.99238,                0.91523,                0.43076,                0.38755,                0.73667,              0.0001801,              0.0001801,              0.0001801
                    114,                0.58104,                0.78451,                0.83245,                0.98744,                0.98343,                0.99309,                0.91623,                0.43593,                0.38047,                0.73687,             0.00017916,             0.00017916,             0.00017916
                    115,                0.56925,                0.78883,                 0.8273,                0.97922,                 0.9866,                0.99301,                0.91968,                0.42554,                  0.371,                0.73512,             0.00017821,             0.00017821,             0.00017821
                    116,                0.57919,                0.79653,                0.82521,                0.98282,                0.97628,                0.99238,                 0.9151,                0.43034,                0.38285,                0.73749,             0.00017727,             0.00017727,             0.00017727
                    117,                0.58736,                0.80075,                0.82378,                0.98435,                0.97522,                  0.992,                0.92413,                0.41474,                0.37958,                 0.7344,             0.00017632,             0.00017632,             0.00017632
                    118,                0.55834,                0.75564,                0.81736,                 0.9893,                 0.9832,                 0.9929,                0.92394,                 0.4087,                0.37232,                0.73097,             0.00017538,             0.00017538,             0.00017538
                    119,                0.58517,                0.77761,                0.82136,                0.98098,                0.98643,                0.99306,                0.92315,                0.41881,                0.37998,                0.73295,             0.00017443,             0.00017443,             0.00017443
                    120,                0.56218,                0.74592,                0.81668,                 0.9831,                0.98458,                0.99313,                0.92281,                0.41384,                 0.3689,                0.72996,             0.00017349,             0.00017349,             0.00017349
                    121,                0.57742,                0.76118,                0.82082,                0.98553,                0.98254,                0.99293,                 0.9231,                0.40974,                0.36727,                0.72987,             0.00017254,             0.00017254,             0.00017254
                    122,                0.56136,                0.73808,                 0.8166,                0.98432,                0.98243,                0.99282,                0.92694,                0.40418,                0.36654,                0.72936,             0.00017159,             0.00017159,             0.00017159
                    123,                0.58679,                0.80775,                0.83071,                0.98705,                0.98265,                 0.9929,                0.92096,                0.41553,                0.37644,                0.73137,             0.00017065,             0.00017065,             0.00017065
                    124,                0.57417,                 0.7538,                0.82121,                0.98789,                0.98085,                0.99288,                0.92245,                0.41223,                0.36829,                0.73396,              0.0001697,              0.0001697,              0.0001697
                    125,                0.56537,                0.75166,                0.82403,                0.98208,                0.98642,                0.99297,                0.92618,                0.40273,                0.37831,                0.73015,             0.00016876,             0.00016876,             0.00016876
                    126,                0.56364,                0.75235,                0.82518,                0.98792,                0.98472,                0.99321,                0.92743,                0.39803,                0.35936,                0.72669,             0.00016781,             0.00016781,             0.00016781
                    127,                 0.5603,                0.73935,                 0.8191,                0.98312,                0.98612,                0.99331,                0.92805,                0.40076,                0.36253,                0.72833,             0.00016687,             0.00016687,             0.00016687
                    128,                0.55113,                0.73272,                0.80756,                0.99068,                0.97969,                0.99329,                0.92707,                0.40417,                0.35892,                0.72826,             0.00016592,             0.00016592,             0.00016592
                    129,                0.55768,                0.73777,                0.82428,                0.98608,                0.97865,                0.99189,                0.92551,                0.40448,                0.35834,                0.72863,             0.00016498,             0.00016498,             0.00016498
                    130,                0.57647,                0.76619,                0.82652,                0.98906,                0.97966,                0.99214,                0.92534,                0.40138,                0.36757,                0.72779,             0.00016403,             0.00016403,             0.00016403
                    131,                0.55347,                0.73451,                0.81548,                0.98498,                0.98517,                0.99244,                0.93044,                0.39777,                0.35575,                0.72643,             0.00016309,             0.00016309,             0.00016309
                    132,                0.54769,                0.71611,                0.81734,                0.98846,                0.98498,                0.99312,                0.92835,                0.39359,                0.35925,                 0.7255,             0.00016214,             0.00016214,             0.00016214
                    133,                0.54224,                0.70812,                0.81085,                0.99133,                0.98572,                0.99336,                0.92623,                0.40379,                 0.3551,                0.72662,             0.00016119,             0.00016119,             0.00016119
                    134,                0.54957,                0.72812,                0.81479,                0.99056,                0.98421,                0.99324,                0.92762,                0.39703,                0.34887,                0.72565,             0.00016025,             0.00016025,             0.00016025
                    135,                0.54489,                0.71546,                0.81478,                0.98718,                0.98531,                0.99317,                0.92992,                0.38738,                0.34907,                0.72541,              0.0001593,              0.0001593,              0.0001593
                    136,                0.56338,                0.72397,                 0.8152,                0.98287,                0.98598,                0.99334,                0.93069,                0.39197,                0.35727,                0.72507,             0.00015836,             0.00015836,             0.00015836
                    137,                0.56013,                0.71759,                0.82014,                0.98458,                 0.9854,                0.99322,                0.93356,                 0.3916,                0.35433,                0.72553,             0.00015741,             0.00015741,             0.00015741
                    138,                0.53657,                 0.7004,                0.80745,                0.98721,                 0.9776,                0.99285,                0.93054,                 0.3923,                0.34858,                0.72474,             0.00015647,             0.00015647,             0.00015647
                    139,                0.55256,                0.71936,                0.81226,                0.98208,                0.98519,                0.99297,                 0.9297,                0.39779,                0.35367,                0.72629,             0.00015552,             0.00015552,             0.00015552
                    140,                0.56292,                0.70628,                  0.819,                0.98291,                0.98615,                0.99269,                0.92845,                0.39583,                0.35477,                0.72658,             0.00015458,             0.00015458,             0.00015458
                    141,                0.52957,                0.69413,                0.81574,                0.98718,                0.98475,                0.99319,                0.92944,                0.38999,                0.34919,                0.72497,             0.00015363,             0.00015363,             0.00015363
                    142,                0.53354,                0.69777,                0.80594,                0.98694,                0.98813,                0.99317,                0.93672,                0.37848,                 0.3422,                0.72179,             0.00015268,             0.00015268,             0.00015268
                    143,                0.53481,                0.70508,                0.82238,                0.99069,                0.98394,                0.99315,                 0.9355,                0.38223,                0.34632,                0.72393,             0.00015174,             0.00015174,             0.00015174
                    144,                0.56442,                0.71609,                0.81892,                 0.9847,                0.98533,                0.99293,                 0.9372,                0.37726,                0.35028,                0.72293,             0.00015079,             0.00015079,             0.00015079
                    145,                0.54949,                0.70295,                0.81773,                0.98829,                0.98706,                0.99337,                0.94022,                  0.373,                0.33508,                0.72072,             0.00014985,             0.00014985,             0.00014985
                    146,                0.52833,                0.68352,                  0.804,                0.98922,                0.98396,                0.99278,                0.93581,                0.37804,                0.33523,                0.72091,              0.0001489,              0.0001489,              0.0001489
                    147,                0.53579,                0.69146,                0.81211,                  0.987,                0.98746,                 0.9933,                0.94028,                0.37264,                 0.3317,                0.71999,             0.00014796,             0.00014796,             0.00014796
                    148,                0.53151,                0.68755,                0.81441,                0.99084,                0.98207,                0.99336,                0.93418,                0.38156,                0.33334,                0.72151,             0.00014701,             0.00014701,             0.00014701
                    149,                0.51212,                0.65454,                0.80569,                0.98858,                0.98485,                0.99354,                0.93765,                0.37009,                0.33223,                0.71879,             0.00014607,             0.00014607,             0.00014607
                    150,                0.54637,                0.68215,                0.81382,                0.99183,                0.98271,                0.99348,                0.93667,                0.37356,                0.33666,                0.72026,             0.00014512,             0.00014512,             0.00014512
                    151,                0.52338,                 0.6586,                0.80818,                0.98895,                0.97995,                0.99337,                0.93809,                0.37034,                0.33876,                0.71824,             0.00014418,             0.00014418,             0.00014418
                    152,                0.52964,                0.69099,                 0.8058,                0.98771,                0.98173,                0.99289,                0.93764,                0.37088,                0.33135,                 0.7183,             0.00014323,             0.00014323,             0.00014323
                    153,                0.53938,                0.67994,                0.81214,                0.98828,                0.98762,                0.99307,                0.93841,                0.36955,                0.33716,                0.71824,             0.00014228,             0.00014228,             0.00014228
                    154,                0.53979,                0.68687,                0.81843,                0.98979,                0.98459,                0.99331,                 0.9394,                0.36353,                0.32702,                 0.7173,             0.00014134,             0.00014134,             0.00014134
                    155,                0.52964,                0.66043,                0.80908,                0.98772,                0.98613,                 0.9933,                0.93897,                0.36641,                0.32549,                0.71785,             0.00014039,             0.00014039,             0.00014039
                    156,                0.53393,                0.68363,                0.81217,                0.98903,                0.98423,                0.99304,                0.94001,                0.35965,                0.32511,                0.71589,             0.00013945,             0.00013945,             0.00013945
                    157,                0.53645,                0.67451,                0.80546,                0.98978,                0.98639,                0.99315,                0.94131,                0.36644,                0.32604,                0.71695,              0.0001385,              0.0001385,              0.0001385
                    158,                 0.5349,                0.67778,                0.81685,                0.98913,                0.98795,                0.99353,                0.94278,                0.35609,                0.32255,                0.71514,             0.00013756,             0.00013756,             0.00013756
                    159,                 0.5226,                 0.6669,                0.81252,                0.99284,                0.98563,                0.99348,                0.94039,                 0.3653,                0.32473,                0.71669,             0.00013661,             0.00013661,             0.00013661
