                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     18,                 1.2151,                 2.9478,                 1.4027,                0.31072,                0.27381,                0.25654,                0.15479,                  1.348,                 2.3075,                 1.3585,             0.00027445,             0.00027445,             0.00027445
                     19,                 1.1881,                  2.876,                 1.3879,                0.28129,                0.27243,                0.24379,                0.15722,                  1.175,                 2.3187,                 1.2571,             0.00027377,             0.00027377,             0.00027377
                     20,                 1.1806,                 2.8365,                 1.3907,                0.25236,                0.33416,                0.27361,                0.15975,                 1.4738,                 2.2594,                 1.4801,             0.00027309,             0.00027309,             0.00027309
                     21,                 1.1898,                 2.8474,                 1.3877,                0.38648,                0.33413,                0.29947,                0.19752,                 1.2345,                 2.1585,                 1.2844,             0.00027242,             0.00027242,             0.00027242
                     22,                 1.1575,                 2.7801,                  1.348,                0.39014,                0.35427,                0.31257,                0.20246,                 1.2461,                 2.0984,                 1.2925,             0.00027174,             0.00027174,             0.00027174
                     23,                 1.1353,                 2.7035,                 1.3367,                0.41572,                0.35256,                0.32759,                0.21363,                 1.2098,                 2.0725,                 1.2815,             0.00027106,             0.00027106,             0.00027106
                     24,                 1.1715,                 2.7532,                 1.3827,                0.41593,                0.36346,                0.35914,                0.23214,                   1.24,                 2.0143,                 1.2902,             0.00027038,             0.00027038,             0.00027038
                     25,                 1.1365,                 2.6787,                 1.3449,                0.39921,                0.39116,                0.34561,                0.24118,                 1.1103,                 2.0248,                 1.2089,              0.0002697,              0.0002697,              0.0002697
                     26,                 1.1893,                 2.7178,                 1.3941,                0.37696,                0.46955,                0.38922,                0.21624,                 1.5454,                 2.0095,                 1.5238,             0.00026902,             0.00026902,             0.00026902
                     27,                 1.1808,                 2.6319,                 1.3822,                0.45627,                0.40659,                0.40597,                0.23581,                  1.389,                 1.9367,                 1.4292,             0.00026834,             0.00026834,             0.00026834
                     28,                 1.1711,                 2.6156,                 1.3921,                0.41579,                0.45515,                0.44958,                0.29973,                 1.1045,                 1.9041,                 1.2193,             0.00026766,             0.00026766,             0.00026766
                     29,                 1.1356,                 2.5507,                 1.3191,                0.43106,                0.48049,                0.46336,                0.34202,                0.97563,                 1.8582,                 1.1363,             0.00026698,             0.00026698,             0.00026698
                     30,                 1.1408,                 2.5755,                 1.3513,                0.44609,                  0.479,                0.46741,                0.34085,                 1.0064,                 1.8193,                 1.1427,              0.0002663,              0.0002663,              0.0002663
                     31,                 1.1255,                 2.5382,                 1.3426,                 0.4629,                0.45547,                0.44401,                0.33032,                0.90128,                 1.8302,                 1.1196,             0.00026562,             0.00026562,             0.00026562
                     32,                 1.1388,                 2.4461,                 1.3393,                0.56241,                0.46933,                0.48451,                 0.3399,                  1.107,                 1.8038,                 1.1951,             0.00026494,             0.00026494,             0.00026494
                     33,                 1.1443,                 2.4971,                 1.3578,                0.46365,                0.53339,                0.50038,                0.32619,                  1.267,                 1.7611,                 1.2726,             0.00026426,             0.00026426,             0.00026426
                     34,                 1.1223,                 2.4804,                 1.3284,                0.46858,                0.53493,                0.49599,                0.37086,                0.93383,                  1.742,                 1.1108,             0.00026358,             0.00026358,             0.00026358
                     35,                 1.1415,                  2.487,                 1.3487,                0.47386,                0.54338,                0.50896,                0.37208,                 1.0158,                 1.6936,                 1.1683,             0.00026291,             0.00026291,             0.00026291
                     36,                 1.1293,                 2.3725,                 1.3461,                0.54561,                0.52316,                0.51103,                0.36483,                 1.0407,                 1.7668,                 1.1539,             0.00026223,             0.00026223,             0.00026223
                     37,                 1.1023,                 2.3546,                 1.3028,                0.60845,                0.52523,                0.56291,                0.37836,                 1.1615,                 1.6416,                 1.2409,             0.00026155,             0.00026155,             0.00026155
                     38,                 1.1272,                 2.4173,                 1.3261,                0.55387,                0.50364,                0.55042,                0.41943,                 0.9096,                 1.6729,                 1.1011,             0.00026087,             0.00026087,             0.00026087
                     39,                 1.1029,                 2.3023,                  1.292,                0.53799,                0.58226,                 0.5794,                 0.4103,                  1.042,                 1.5575,                 1.1708,             0.00026019,             0.00026019,             0.00026019
                     40,                 1.1168,                  2.326,                 1.3151,                0.55604,                0.57522,                0.59658,                0.45868,                0.85116,                 1.5101,                 1.0773,             0.00025951,             0.00025951,             0.00025951
                     41,                 1.0938,                 2.2748,                 1.3194,                0.59237,                 0.5641,                0.58123,                0.42869,                0.92971,                 1.5299,                 1.1136,             0.00025883,             0.00025883,             0.00025883
                     42,                 1.1177,                 2.3163,                 1.3438,                0.60568,                0.55033,                  0.594,                0.45103,                0.89527,                 1.5155,                 1.0884,             0.00025815,             0.00025815,             0.00025815
                     43,                 1.1129,                 2.2938,                 1.3169,                0.60126,                0.55056,                0.59037,                0.45974,                0.85305,                 1.4979,                 1.0672,             0.00025747,             0.00025747,             0.00025747
                     44,                 1.1099,                 2.2741,                 1.3231,                0.56403,                0.55943,                0.60311,                0.43192,                 1.0353,                  1.531,                  1.163,             0.00025679,             0.00025679,             0.00025679
                     45,                 1.0886,                 2.2003,                 1.3181,                0.61303,                0.58961,                 0.6154,                0.47149,                0.88154,                 1.4395,                 1.0777,             0.00025611,             0.00025611,             0.00025611
                     46,                 1.0987,                 2.2208,                 1.3207,                0.58682,                 0.6015,                0.61371,                0.47145,                0.87091,                 1.4589,                 1.0836,             0.00025543,             0.00025543,             0.00025543
                     47,                 1.0674,                 2.1895,                 1.2942,                0.61435,                0.57197,                 0.6178,                0.45838,                0.94382,                 1.4396,                 1.1102,             0.00025475,             0.00025475,             0.00025475
                     48,                 1.0577,                 2.1638,                 1.3073,                0.62618,                0.61206,                0.65267,                0.48325,                0.96383,                 1.3958,                 1.1184,             0.00025408,             0.00025408,             0.00025408
                     49,                 1.0752,                 2.1788,                 1.2783,                0.63006,                0.64956,                0.66888,                0.48154,                0.98545,                 1.4004,                 1.1215,              0.0002534,              0.0002534,              0.0002534
                     50,                 1.0566,                 2.1417,                   1.29,                0.69296,                0.58618,                0.65648,                0.47576,                 1.0124,                 1.3842,                 1.1326,             0.00025272,             0.00025272,             0.00025272
                     51,                 1.0676,                 2.1587,                 1.2957,                0.69964,                0.59055,                0.67231,                0.49602,                 0.9775,                 1.3259,                 1.1213,             0.00025204,             0.00025204,             0.00025204
                     52,                 1.0811,                 2.1123,                 1.3202,                0.66751,                0.63003,                0.69148,                0.49053,                 1.0774,                 1.3038,                 1.1679,             0.00025136,             0.00025136,             0.00025136
                     53,                 1.0663,                  2.142,                 1.2902,                0.67372,                0.63148,                0.67967,                0.51357,                0.90247,                 1.3069,                 1.0766,             0.00025068,             0.00025068,             0.00025068
                     54,                 1.0697,                 2.0921,                 1.2779,                0.69485,                0.63069,                0.70629,                0.52605,                0.94688,                  1.267,                 1.1119,                0.00025,                0.00025,                0.00025
                     55,                 1.0635,                 2.0524,                 1.2789,                0.67576,                0.63875,                0.69474,                0.51669,                0.95137,                  1.249,                 1.0963,             0.00024932,             0.00024932,             0.00024932
                     56,                 1.0516,                 2.0294,                 1.2697,                0.69338,                0.61025,                0.67722,                0.50986,                0.94661,                 1.2606,                 1.1061,             0.00024864,             0.00024864,             0.00024864
                     57,                 1.0518,                 2.0299,                 1.2631,                0.68408,                0.68252,                0.71655,                0.48696,                 1.1847,                 1.2275,                 1.2108,             0.00024796,             0.00024796,             0.00024796
                     58,                 1.0491,                  2.042,                 1.2864,                0.71128,                 0.6419,                0.71357,                 0.5079,                 1.0634,                 1.2272,                 1.1557,             0.00024728,             0.00024728,             0.00024728
                     59,                 1.0567,                  2.019,                 1.2562,                 0.7193,                0.67294,                 0.7324,                0.55016,                0.92901,                 1.1873,                 1.0947,              0.0002466,              0.0002466,              0.0002466
                     60,                  1.056,                 1.9574,                 1.2774,                0.66771,                0.64946,                0.69299,                0.53562,                0.85868,                 1.2252,                 1.0669,             0.00024592,             0.00024592,             0.00024592
                     61,                 1.0632,                 1.9853,                 1.2879,                0.74622,                0.62789,                0.72406,                0.55166,                0.90605,                 1.1711,                 1.0992,             0.00024525,             0.00024525,             0.00024525
                     62,                  1.046,                 2.0206,                 1.2411,                0.71893,                0.66806,                0.73161,                0.56377,                 0.8821,                 1.1436,                 1.0638,             0.00024457,             0.00024457,             0.00024457
                     63,                 1.0347,                 1.9442,                 1.2471,                0.72492,                0.69468,                0.73716,                0.55753,                0.91438,                 1.1487,                 1.0826,             0.00024389,             0.00024389,             0.00024389
                     64,                 1.0463,                 1.9405,                 1.2506,                0.74045,                0.67646,                0.75445,                0.56316,                0.95847,                 1.1345,                 1.0993,             0.00024321,             0.00024321,             0.00024321
                     65,                 1.0384,                 1.9549,                 1.2718,                0.74579,                 0.6811,                0.75408,                0.57055,                0.93664,                 1.1035,                 1.0822,             0.00024253,             0.00024253,             0.00024253
                     66,                 1.0571,                 1.9439,                 1.2953,                 0.7523,                0.67073,                0.74756,                 0.5553,                0.95056,                 1.1682,                  1.095,             0.00024185,             0.00024185,             0.00024185
                     67,                 1.0651,                 1.9151,                 1.2819,                0.73399,                0.70785,                0.75821,                0.56111,                 1.0124,                 1.1328,                 1.1082,             0.00024117,             0.00024117,             0.00024117
                     68,                 1.0156,                 1.8391,                 1.2469,                0.73051,                0.70665,                0.76191,                0.57959,                0.92563,                 1.0897,                 1.0813,             0.00024049,             0.00024049,             0.00024049
                     69,                 1.0217,                 1.8705,                  1.253,                 0.7715,                0.69138,                0.77479,                0.58336,                 0.9449,                 1.0927,                  1.099,             0.00023981,             0.00023981,             0.00023981
                     70,                 1.0235,                 1.8415,                 1.2856,                0.73046,                0.68623,                0.75986,                0.56548,                 0.9567,                 1.1062,                 1.1015,             0.00023913,             0.00023913,             0.00023913
                     71,                 1.0594,                 1.8971,                  1.262,                0.76021,                0.69072,                0.77227,                0.59954,                0.86921,                 1.0938,                 1.0557,             0.00023845,             0.00023845,             0.00023845
                     72,                 1.0285,                 1.8406,                 1.2694,                0.71307,                0.71562,                0.76168,                0.59152,                0.85985,                   1.09,                 1.0585,             0.00023777,             0.00023777,             0.00023777
                     73,                 1.0348,                 1.9056,                 1.2581,                0.71166,                0.70927,                0.78435,                0.59475,                0.95159,                 1.0733,                 1.0947,             0.00023709,             0.00023709,             0.00023709
                     74,                 1.0413,                 1.8686,                 1.2544,                0.75515,                0.73567,                0.79329,                 0.5963,                 0.9271,                 1.0433,                 1.0844,             0.00023641,             0.00023641,             0.00023641
                     75,                 1.0461,                 1.8925,                 1.2676,                0.74201,                0.73077,                0.79354,                0.60338,                0.90513,                 1.0464,                 1.0745,             0.00023574,             0.00023574,             0.00023574
                     76,                 1.0156,                 1.8134,                 1.2608,                0.75844,                0.72646,                0.78861,                0.61089,                0.87937,                 1.0453,                 1.0588,             0.00023506,             0.00023506,             0.00023506
                     77,                 1.0281,                 1.8945,                 1.2592,                0.78248,                0.70233,                0.79413,                0.57902,                  1.028,                 1.0314,                 1.1169,             0.00023438,             0.00023438,             0.00023438
                     78,                 1.0073,                 1.8055,                 1.2342,                0.73591,                0.73417,                0.79126,                 0.6168,                0.85263,                 1.0403,                 1.0457,              0.0002337,              0.0002337,              0.0002337
                     79,                 1.0027,                 1.7558,                 1.2443,                0.76547,                0.76178,                0.81493,                0.63032,                0.85765,                 1.0021,                 1.0571,             0.00023302,             0.00023302,             0.00023302
                     80,                 1.0225,                 1.7954,                 1.2396,                0.79585,                0.74431,                0.82268,                0.62773,                0.89345,                0.99318,                  1.067,             0.00023234,             0.00023234,             0.00023234
                     81,                 1.0127,                 1.8018,                 1.2412,                0.76278,                0.76584,                  0.817,                0.58786,                 1.0135,                 0.9831,                 1.1266,             0.00023166,             0.00023166,             0.00023166
                     82,                 1.0191,                 1.7832,                 1.2342,                 0.7498,                0.75132,                0.81566,                0.56227,                 1.1439,                 1.0429,                 1.1929,             0.00023098,             0.00023098,             0.00023098
                     83,                 1.0055,                 1.7229,                 1.2413,                0.76336,                 0.7537,                0.81927,                0.62525,                0.88875,                0.99049,                 1.0626,              0.0002303,              0.0002303,              0.0002303
                     84,                0.98596,                 1.7583,                 1.2253,                0.73099,                0.80528,                0.82551,                0.65982,                0.78986,                0.95608,                 1.0178,             0.00022962,             0.00022962,             0.00022962
                     85,                  1.019,                 1.7537,                 1.2623,                0.77591,                 0.7167,                0.79736,                 0.6278,                0.82063,                0.99259,                 1.0319,             0.00022894,             0.00022894,             0.00022894
                     86,                 1.0032,                 1.7165,                 1.2293,                0.77626,                0.76807,                0.82894,                0.64319,                0.85748,                0.95751,                 1.0476,             0.00022826,             0.00022826,             0.00022826
                     87,                  1.035,                 1.8041,                 1.2483,                0.74849,                  0.785,                0.83002,                0.65083,                0.82704,                0.94534,                 1.0335,             0.00022758,             0.00022758,             0.00022758
                     88,                 1.0304,                 1.7581,                 1.2411,                0.79252,                0.76461,                0.82793,                0.63536,                0.89132,                0.93983,                  1.066,             0.00022691,             0.00022691,             0.00022691
                     89,                0.99733,                 1.7132,                 1.2255,                0.79989,                0.76026,                0.82545,                0.63163,                0.91607,                0.95729,                 1.0716,             0.00022623,             0.00022623,             0.00022623
                     90,                 1.0064,                 1.7099,                 1.2341,                0.78236,                0.79708,                 0.8449,                0.63151,                0.96576,                0.90228,                 1.0837,             0.00022555,             0.00022555,             0.00022555
                     91,                  1.028,                 1.7176,                 1.2443,                0.80337,                0.79252,                0.84684,                0.65992,                0.85313,                0.89217,                 1.0377,             0.00022487,             0.00022487,             0.00022487
                     92,                0.96403,                   1.63,                 1.2037,                0.78015,                0.80827,                0.85092,                 0.6405,                0.94819,                0.91984,                 1.0816,             0.00022419,             0.00022419,             0.00022419
                     93,                 1.0053,                 1.7316,                 1.2478,                0.83318,                0.76308,                0.84815,                0.65158,                0.89611,                0.93375,                 1.0596,             0.00022351,             0.00022351,             0.00022351
                     94,                0.98245,                 1.6707,                 1.2174,                0.78037,                0.76881,                0.83793,                0.62181,                0.95973,                0.93916,                  1.098,             0.00022283,             0.00022283,             0.00022283
                     95,                  0.993,                 1.6451,                 1.2273,                0.80714,                0.76767,                0.85051,                0.67145,                0.81476,                0.90189,                 1.0233,             0.00022215,             0.00022215,             0.00022215
                     96,                 1.0109,                 1.7059,                  1.267,                0.76787,                0.80159,                0.84675,                0.66987,                0.81597,                0.89845,                 1.0295,             0.00022147,             0.00022147,             0.00022147
                     97,                0.96056,                 1.6516,                  1.204,                0.79073,                0.76988,                0.84626,                0.65422,                0.85691,                 0.9203,                 1.0466,             0.00022079,             0.00022079,             0.00022079
                     98,                 1.0033,                 1.6793,                 1.2165,                0.84328,                0.76197,                0.85998,                0.67485,                0.83823,                0.88112,                 1.0297,             0.00022011,             0.00022011,             0.00022011
                     99,                0.97082,                 1.6218,                 1.2343,                0.84306,                0.76958,                0.86447,                0.67226,                0.85399,                0.87451,                 1.0404,             0.00021943,             0.00021943,             0.00021943
                    100,                0.98826,                 1.6403,                 1.2027,                0.87682,                0.77105,                0.87075,                0.65249,                0.93288,                0.84191,                 1.0734,             0.00021875,             0.00021875,             0.00021875
                    101,                0.99374,                 1.6359,                 1.2268,                0.82556,                0.78291,                0.85808,                0.64202,                0.95628,                0.87622,                 1.0792,             0.00021808,             0.00021808,             0.00021808
                    102,                0.97306,                 1.6475,                 1.2086,                0.81928,                0.79246,                0.86389,                0.66144,                0.90041,                0.86518,                 1.0566,              0.0002174,              0.0002174,              0.0002174
                    103,                0.99765,                 1.6096,                 1.2245,                0.82544,                0.77338,                0.86419,                0.68681,                0.79999,                0.85891,                  1.015,             0.00021672,             0.00021672,             0.00021672
                    104,                0.98444,                 1.6106,                  1.233,                0.80638,                0.76917,                0.85832,                0.66443,                0.86481,                0.85251,                 1.0401,             0.00021604,             0.00021604,             0.00021604
                    105,                0.98393,                 1.5839,                 1.2017,                0.83759,                0.81349,                0.88088,                0.67875,                0.90453,                0.82876,                  1.063,             0.00021536,             0.00021536,             0.00021536
                    106,                0.98252,                 1.6516,                 1.2099,                0.83703,                0.78604,                0.86805,                0.69649,                0.79245,                0.84135,                 1.0097,             0.00021468,             0.00021468,             0.00021468
                    107,                0.95741,                 1.5754,                 1.2041,                0.79837,                0.80881,                0.86887,                0.68498,                 0.8157,                0.85497,                 1.0213,               0.000214,               0.000214,               0.000214
                    108,                 0.9603,                 1.5795,                 1.2115,                0.85664,                0.79577,                 0.8787,                0.68702,                 0.8483,                 0.8307,                 1.0313,             0.00021332,             0.00021332,             0.00021332
                    109,                0.98218,                 1.6178,                 1.2204,                0.80928,                0.80542,                0.86848,                0.70173,                0.76949,                 0.8217,                 1.0013,             0.00021264,             0.00021264,             0.00021264
                    110,                 0.9706,                  1.595,                 1.1926,                0.83002,                0.78149,                0.87581,                 0.6892,                 0.8377,                  0.842,                 1.0284,             0.00021196,             0.00021196,             0.00021196
                    111,                0.95906,                 1.5604,                  1.198,                 0.8511,                0.80409,                0.88231,                0.69909,                0.81268,                0.81034,                 1.0237,             0.00021128,             0.00021128,             0.00021128
                    112,                0.96247,                 1.5646,                  1.212,                0.85747,                0.80036,                0.88306,                0.68673,                0.86569,                0.82742,                 1.0427,              0.0002106,              0.0002106,              0.0002106
                    113,                0.96972,                 1.5262,                 1.1967,                0.83632,                0.80117,                0.87595,                0.64181,                 1.0067,                0.84479,                 1.1013,             0.00020992,             0.00020992,             0.00020992
                    114,                0.97473,                 1.5129,                 1.2004,                0.87332,                0.82774,                0.89151,                 0.6741,                0.93461,                0.80426,                 1.0694,             0.00020924,             0.00020924,             0.00020924
                    115,                0.95758,                 1.5811,                 1.2176,                0.86487,                0.80495,                0.89179,                0.71306,                0.79213,                0.77713,                 1.0111,             0.00020857,             0.00020857,             0.00020857
                    116,                0.97422,                 1.5651,                  1.227,                0.83641,                0.81795,                 0.8833,                0.69024,                0.84256,                0.81408,                 1.0332,             0.00020789,             0.00020789,             0.00020789
                    117,                0.97804,                 1.5683,                 1.2033,                0.87439,                0.79853,                0.88537,                0.68528,                0.86603,                0.82642,                 1.0519,             0.00020721,             0.00020721,             0.00020721
                    118,                0.93941,                 1.4748,                 1.1778,                0.84652,                0.81486,                0.89156,                 0.7002,                0.84202,                0.79616,                 1.0295,             0.00020653,             0.00020653,             0.00020653
                    119,                0.95606,                 1.5309,                 1.2007,                0.86619,                0.80759,                0.89313,                0.68039,                0.92654,                0.81316,                 1.0707,             0.00020585,             0.00020585,             0.00020585
                    120,                0.97724,                 1.4915,                 1.2014,                0.87129,                0.78013,                0.88703,                 0.7028,                0.80722,                0.79309,                  1.019,             0.00020517,             0.00020517,             0.00020517
                    121,                0.96418,                 1.5046,                 1.2171,                 0.8626,                0.81423,                0.89381,                0.67033,                0.95902,                 0.8186,                 1.0833,             0.00020449,             0.00020449,             0.00020449
                    122,                 0.9976,                 1.5177,                 1.1998,                0.87427,                0.81286,                0.89675,                0.67768,                0.93413,                0.78042,                 1.0599,             0.00020381,             0.00020381,             0.00020381
                    123,                0.95286,                 1.4861,                 1.1879,                0.86335,                0.78088,                0.88408,                0.68605,                 0.8734,                0.79335,                 1.0384,             0.00020313,             0.00020313,             0.00020313
                    124,                0.95978,                  1.508,                 1.2006,                 0.8266,                0.84213,                  0.895,                0.70332,                0.85635,                0.76634,                 1.0232,             0.00020245,             0.00020245,             0.00020245
                    125,                0.94445,                 1.4867,                 1.1961,                0.83875,                0.82384,                0.88988,                0.69356,                0.88098,                0.77934,                 1.0341,             0.00020177,             0.00020177,             0.00020177
                    126,                0.93946,                 1.4507,                 1.1981,                 0.8391,                0.84644,                0.90095,                0.72388,                0.78663,                0.74824,                 1.0043,             0.00020109,             0.00020109,             0.00020109
                    127,                0.95348,                 1.4662,                  1.186,                0.87865,                0.81561,                0.90485,                0.70679,                0.84626,                0.75406,                 1.0232,             0.00020041,             0.00020041,             0.00020041
                    128,                0.98748,                  1.562,                 1.2343,                 0.8636,                0.82346,                0.89194,                0.68933,                0.86845,                0.77163,                 1.0376,             0.00019974,             0.00019974,             0.00019974
                    129,                0.95142,                 1.4572,                 1.1893,                0.84687,                 0.8144,                0.88987,                0.70465,                0.81689,                0.78757,                 1.0203,             0.00019906,             0.00019906,             0.00019906
                    130,                0.97865,                 1.4873,                 1.2049,                0.85932,                0.82739,                0.90092,                0.71441,                0.81567,                0.74838,                 1.0189,             0.00019838,             0.00019838,             0.00019838
                    131,                0.92677,                 1.4201,                 1.1664,                0.87279,                0.84724,                 0.9094,                0.70987,                0.87199,                0.73243,                 1.0375,              0.0001977,              0.0001977,              0.0001977
                    132,                0.94998,                 1.4763,                 1.1927,                0.85954,                0.85486,                 0.9063,                0.70612,                0.86623,                0.73226,                 1.0338,             0.00019702,             0.00019702,             0.00019702
                    133,                0.91733,                 1.4242,                 1.1626,                0.83052,                0.86984,                 0.9063,                0.73188,                0.77059,                0.73941,                0.99878,             0.00019634,             0.00019634,             0.00019634
                    134,                0.94987,                 1.4753,                 1.1736,                0.86233,                0.83276,                0.90333,                0.73176,                0.76282,                0.72938,                 0.9913,             0.00019566,             0.00019566,             0.00019566
                    135,                 0.9203,                 1.4381,                 1.1688,                0.84023,                0.87207,                0.90971,                0.73723,                0.74966,                 0.7277,                0.99153,             0.00019498,             0.00019498,             0.00019498
                    136,                0.95163,                 1.4769,                  1.188,                0.86808,                0.84873,                0.91123,                0.73454,                0.76016,                0.75428,                 0.9943,              0.0001943,              0.0001943,              0.0001943
                    137,                0.94902,                 1.4375,                 1.1965,                0.87185,                0.83766,                0.90938,                 0.7343,                0.74632,                0.72323,                0.99383,             0.00019362,             0.00019362,             0.00019362
                    138,                0.95064,                 1.4195,                 1.1932,                0.88039,                0.84225,                0.91296,                0.73809,                0.74904,                0.71083,                0.99563,             0.00019294,             0.00019294,             0.00019294
                    139,                0.94292,                  1.406,                 1.1852,                0.85668,                0.81697,                0.90651,                0.73104,                0.77068,                0.73606,                0.99811,             0.00019226,             0.00019226,             0.00019226
                    140,                0.93688,                 1.4083,                 1.1777,                0.87395,                0.85498,                0.91518,                0.73328,                0.77814,                0.70118,                0.99666,             0.00019158,             0.00019158,             0.00019158
                    141,                0.92421,                 1.4322,                 1.1747,                0.85722,                0.85024,                0.91177,                0.73591,                0.75869,                0.72444,                  0.998,             0.00019091,             0.00019091,             0.00019091
                    142,                0.91754,                 1.3877,                 1.1803,                0.88468,                0.84248,                0.91253,                0.73416,                0.75444,                0.71793,                0.99787,             0.00019023,             0.00019023,             0.00019023
                    143,                0.94889,                  1.431,                 1.1615,                0.89193,                0.85097,                0.91503,                 0.7236,                0.80199,                0.70312,                  1.007,             0.00018955,             0.00018955,             0.00018955
                    144,                0.92914,                 1.4181,                  1.179,                0.90593,                0.85168,                0.92035,                 0.7096,                0.87062,                0.72288,                 1.0482,             0.00018887,             0.00018887,             0.00018887
                    145,                 0.9249,                 1.3854,                 1.1907,                0.87244,                0.84546,                0.92006,                0.71686,                0.85741,                 0.7079,                 1.0247,             0.00018819,             0.00018819,             0.00018819
                    146,                0.92995,                 1.4235,                 1.1674,                0.87929,                  0.854,                0.91452,                0.73349,                0.77641,                0.70088,                0.99487,             0.00018751,             0.00018751,             0.00018751
                    147,                0.92394,                 1.3913,                 1.1718,                0.90035,                0.84189,                0.91818,                0.73094,                0.80848,                0.69197,                 1.0081,             0.00018683,             0.00018683,             0.00018683
                    148,                0.93313,                 1.4333,                 1.1888,                0.89467,                0.85579,                 0.9192,                0.73905,                0.76175,                0.69012,                0.99293,             0.00018615,             0.00018615,             0.00018615
                    149,                0.91142,                 1.3657,                 1.1576,                0.90619,                0.84437,                0.92223,                0.75434,                0.72429,                0.67252,                 0.9787,             0.00018547,             0.00018547,             0.00018547
                    150,                 0.9216,                 1.4031,                 1.1484,                0.91061,                0.84948,                0.92896,                0.75798,                 0.7392,                0.67047,                0.98413,             0.00018479,             0.00018479,             0.00018479
                    151,                0.91942,                 1.3764,                 1.1829,                0.90266,                0.85855,                0.92573,                0.75063,                0.74355,                 0.6728,                0.98518,             0.00018411,             0.00018411,             0.00018411
                    152,                0.91544,                 1.3944,                 1.1814,                0.90986,                0.84204,                0.92076,                0.73859,                0.78987,                0.69078,                0.99633,             0.00018343,             0.00018343,             0.00018343
                    153,                0.92885,                 1.3951,                 1.1752,                  0.898,                0.86074,                0.92052,                 0.7387,                0.77854,                0.69473,                0.99215,             0.00018275,             0.00018275,             0.00018275
